bid_id,request_id,vendor_id,bid_price,bid_timestamp,is_fraudulent_flag,collusion_group
BID-00694,REQ-065,VND-0359,14767.87,2026-07-01 14:03:00,0,
BID-00695,REQ-065,VND-0359,14643.79,2026-07-01 14:11:00,0,
BID-00696,REQ-065,VND-0136,14356.19,2026-07-01 14:21:00,0,
BID-00697,REQ-065,VND-0170,14187.37,2026-07-01 14:30:00,0,
BID-00698,REQ-065,VND-0274,14107.64,2026-07-01 14:34:00,0,
BID-00699,REQ-065,VND-0039,13786.06,2026-07-01 14:38:00,0,
BID-00700,REQ-065,VND-0170,13689.21,2026-07-01 14:43:00,0,
BID-00701,REQ-065,VND-0136,13508.71,2026-07-01 14:53:00,0,
BID-00702,REQ-065,VND-0274,13191.1,2026-07-01 15:03:00,0,
BID-00703,REQ-065,VND-0359,12950.86,2026-07-01 15:09:00,0,
BID-00704,REQ-065,VND-0136,12861.27,2026-07-01 15:17:00,0,
BID-00705,REQ-066,VND-0112,154923.77,2026-02-02 23:09:00,0,
BID-00706,REQ-066,VND-0416,153848.64,2026-02-02 23:14:00,0,
BID-00707,REQ-066,VND-0416,151115.7,2026-02-02 23:17:00,0,
BID-00708,REQ-066,VND-0052,147809.99,2026-02-02 23:23:00,0,
BID-00709,REQ-066,VND-0385,145895.94,2026-02-02 23:32:00,0,
BID-00710,REQ-066,VND-0005,144393.2,2026-02-02 23:42:00,0,
BID-00711,REQ-066,VND-0052,143137.33,2026-02-02 23:50:00,0,
BID-00712,REQ-067,VND-0446,43303.53,2026-05-20 22:02:00,0,
BID-00713,REQ-067,VND-0446,42435.52,2026-05-20 22:05:00,0,
BID-00714,REQ-067,VND-0137,41656.29,2026-05-20 22:15:00,0,
BID-00715,REQ-067,VND-0230,40639.29,2026-05-20 22:20:00,0,
BID-00716,REQ-067,VND-0464,40386.52,2026-05-20 22:28:00,0,
BID-00717,REQ-067,VND-0464,39846.45,2026-05-20 22:38:00,0,
BID-00718,REQ-067,VND-0230,39190.8,2026-05-20 22:43:00,0,
BID-00719,REQ-067,VND-0230,38760.6,2026-05-20 22:51:00,0,
BID-00720,REQ-067,VND-0137,38177.57,2026-05-20 23:01:00,0,
BID-00721,REQ-067,VND-0464,37469.35,2026-05-20 23:05:00,0,
BID-00722,REQ-068,VND-0475,54257.63,2026-05-06 08:04:00,0,
BID-00723,REQ-068,VND-0475,53526.91,2026-05-06 08:12:00,0,
BID-00724,REQ-068,VND-0475,52191.66,2026-05-06 08:16:00,0,
BID-00725,REQ-068,VND-0096,51661.52,2026-05-06 08:19:00,0,
BID-00726,REQ-068,VND-0475,51002.21,2026-05-06 08:27:00,0,
BID-00727,REQ-068,VND-0096,50414.54,2026-05-06 08:33:00,0,
BID-00728,REQ-068,VND-0096,49700.51,2026-05-06 08:35:00,0,
BID-00729,REQ-068,VND-0096,48832.68,2026-05-06 08:45:00,0,
BID-00730,REQ-069,VND-0103,36245.53,2026-02-21 09:03:00,0,
BID-00731,REQ-069,VND-0130,35435.46,2026-02-21 09:10:00,0,
BID-00732,REQ-069,VND-0462,35071.08,2026-02-21 09:19:00,0,
BID-00733,REQ-069,VND-0395,34468.59,2026-02-21 09:21:00,0,
BID-00734,REQ-069,VND-0261,34106.38,2026-02-21 09:25:00,0,
BID-00735,REQ-069,VND-0395,33520.67,2026-02-21 09:33:00,0,
BID-00736,REQ-069,VND-0103,33087.72,2026-02-21 09:40:00,0,
BID-00737,REQ-069,VND-0397,32765.06,2026-02-21 09:49:00,0,
BID-00738,REQ-069,VND-0130,32013.41,2026-02-21 09:51:00,0,
BID-00739,REQ-069,VND-0130,31330.0,2026-02-21 09:57:00,0,
BID-00740,REQ-069,VND-0130,30997.69,2026-02-21 10:06:00,0,
BID-00741,REQ-069,VND-0397,30418.12,2026-02-21 10:11:00,0,
BID-00742,REQ-069,VND-0261,30083.23,2026-02-21 10:20:00,0,
BID-00743,REQ-069,VND-0130,29770.71,2026-02-21 10:28:00,0,
BID-00744,REQ-069,VND-0395,29237.49,2026-02-21 10:33:00,0,
BID-00745,REQ-070,VND-0188,68329.87,2026-01-06 22:04:00,0,
BID-00746,REQ-070,VND-0188,67563.04,2026-01-06 22:14:00,0,
BID-00747,REQ-070,VND-0387,67041.93,2026-01-06 22:24:00,0,
BID-00748,REQ-070,VND-0230,66667.9,2026-01-06 22:29:00,0,
BID-00749,REQ-070,VND-0403,65218.57,2026-01-06 22:34:00,0,
BID-00750,REQ-070,VND-0188,64297.1,2026-01-06 22:41:00,0,
BID-00751,REQ-070,VND-0431,63719.57,2026-01-06 22:48:00,0,
BID-00752,REQ-070,VND-0387,62757.25,2026-01-06 22:51:00,0,
BID-00753,REQ-070,VND-0431,62405.1,2026-01-06 22:58:00,0,
BID-00754,REQ-070,VND-0387,61351.65,2026-01-06 23:02:00,0,
BID-00755,REQ-070,VND-0387,60324.77,2026-01-06 23:09:00,0,
BID-00756,REQ-071,VND-0318,144788.21,2026-01-16 17:00:02,1,COL-REQ-071
BID-00757,REQ-071,VND-0147,144638.21,2026-01-16 17:00:03,1,COL-REQ-071
BID-00758,REQ-071,VND-0318,144488.21,2026-01-16 17:00:05,1,COL-REQ-071
BID-00759,REQ-071,VND-0147,144338.21,2026-01-16 17:00:06,1,COL-REQ-071
BID-00760,REQ-071,VND-0318,144188.21,2026-01-16 17:00:08,1,COL-REQ-071
BID-00761,REQ-071,VND-0147,144038.21,2026-01-16 17:00:09,1,COL-REQ-071
BID-00762,REQ-071,VND-0318,143888.21,2026-01-16 17:00:10,1,COL-REQ-071
BID-00763,REQ-071,VND-0147,143738.21,2026-01-16 17:00:11,1,COL-REQ-071
BID-00764,REQ-071,VND-0318,143588.21,2026-01-16 17:00:12,1,COL-REQ-071
BID-00765,REQ-071,VND-0147,143438.21,2026-01-16 17:00:13,1,COL-REQ-071
BID-00766,REQ-071,VND-0008,131889.38,2026-01-16 17:10:13,0,
BID-00767,REQ-071,VND-0037,134054.96,2026-01-16 17:20:13,0,
BID-00768,REQ-072,VND-0009,100816.23,2026-05-08 03:00:02,1,COL-REQ-072
BID-00769,REQ-072,VND-0004,100666.23,2026-05-08 03:00:03,1,COL-REQ-072
BID-00770,REQ-072,VND-0009,100516.23,2026-05-08 03:00:04,1,COL-REQ-072
BID-00771,REQ-072,VND-0004,100366.23,2026-05-08 03:00:05,1,COL-REQ-072
BID-00772,REQ-072,VND-0009,100216.23,2026-05-08 03:00:06,1,COL-REQ-072
BID-00773,REQ-072,VND-0004,100066.23,2026-05-08 03:00:08,1,COL-REQ-072
BID-00774,REQ-072,VND-0009,99916.23,2026-05-08 03:00:10,1,COL-REQ-072
BID-00775,REQ-072,VND-0004,99766.23,2026-05-08 03:00:12,1,COL-REQ-072
BID-00776,REQ-072,VND-0009,99616.23,2026-05-08 03:00:14,1,COL-REQ-072
BID-00777,REQ-072,VND-0004,99466.23,2026-05-08 03:00:16,1,COL-REQ-072
BID-00778,REQ-072,VND-0012,93752.97,2026-05-08 03:07:16,0,
BID-00779,REQ-072,VND-0027,93810.26,2026-05-08 03:13:16,0,
BID-00780,REQ-073,VND-0015,44458.75,2026-05-05 14:03:00,0,
BID-00781,REQ-073,VND-0361,44179.69,2026-05-05 14:09:00,0,
BID-00782,REQ-073,VND-0337,43671.51,2026-05-05 14:15:00,0,
BID-00783,REQ-073,VND-0015,42880.07,2026-05-05 14:21:00,0,
BID-00784,REQ-073,VND-0091,42537.09,2026-05-05 14:26:00,0,
BID-00785,REQ-073,VND-0364,41639.2,2026-05-05 14:34:00,0,
BID-00786,REQ-073,VND-0337,41164.85,2026-05-05 14:38:00,0,
BID-00787,REQ-073,VND-0337,40938.07,2026-05-05 14:47:00,0,
BID-00788,REQ-073,VND-0015,40520.97,2026-05-05 14:55:00,0,
BID-00789,REQ-073,VND-0361,40003.7,2026-05-05 14:57:00,0,
BID-00790,REQ-073,VND-0243,39237.18,2026-05-05 15:02:00,0,
BID-00791,REQ-073,VND-0015,38470.84,2026-05-05 15:07:00,0,
BID-00792,REQ-073,VND-0337,37867.12,2026-05-05 15:16:00,0,
BID-00793,REQ-073,VND-0337,37406.28,2026-05-05 15:22:00,0,
BID-00794,REQ-073,VND-0265,37092.08,2026-05-05 15:32:00,0,
BID-00795,REQ-074,VND-0124,171959.47,2026-05-05 03:07:00,0,
BID-00796,REQ-074,VND-0262,170335.3,2026-05-05 03:12:00,0,
BID-00797,REQ-074,VND-0425,168051.19,2026-05-05 03:19:00,0,
BID-00798,REQ-074,VND-0425,166335.19,2026-05-05 03:25:00,0,
BID-00799,REQ-074,VND-0139,162671.78,2026-05-05 03:34:00,0,
BID-00800,REQ-074,VND-0262,159039.67,2026-05-05 03:37:00,0,
BID-00801,REQ-074,VND-0139,155415.39,2026-05-05 03:47:00,0,
BID-00802,REQ-074,VND-0262,151941.86,2026-05-05 03:55:00,0,
BID-00803,REQ-074,VND-0425,149926.78,2026-05-05 03:59:00,0,
BID-00804,REQ-074,VND-0124,146201.56,2026-05-05 04:06:00,0,
BID-00805,REQ-075,VND-0134,173408.09,2026-05-30 20:04:00,0,
BID-00806,REQ-075,VND-0134,170340.5,2026-05-30 20:06:00,0,
BID-00807,REQ-075,VND-0277,168556.94,2026-05-30 20:10:00,0,
BID-00808,REQ-075,VND-0149,165136.98,2026-05-30 20:19:00,0,
BID-00809,REQ-075,VND-0494,163883.9,2026-05-30 20:27:00,0,
BID-00810,REQ-075,VND-0076,161657.01,2026-05-30 20:35:00,0,
BID-00811,REQ-075,VND-0277,159609.41,2026-05-30 20:37:00,0,
BID-00812,REQ-075,VND-0149,158174.8,2026-05-30 20:44:00,0,
BID-00813,REQ-075,VND-0494,154562.06,2026-05-30 20:54:00,0,
BID-00814,REQ-075,VND-0368,153733.87,2026-05-30 20:56:00,0,
BID-00815,REQ-075,VND-0076,150709.61,2026-05-30 21:01:00,0,
BID-00816,REQ-075,VND-0076,147312.66,2026-05-30 21:07:00,0,
BID-00817,REQ-075,VND-0368,146273.49,2026-05-30 21:17:00,0,
BID-00818,REQ-076,VND-0499,172057.05,2026-05-27 09:08:00,0,
BID-00819,REQ-076,VND-0262,167771.2,2026-05-27 09:15:00,0,
BID-00820,REQ-076,VND-0042,165726.91,2026-05-27 09:20:00,0,
BID-00821,REQ-076,VND-0147,161755.81,2026-05-27 09:28:00,0,
BID-00822,REQ-076,VND-0295,160208.07,2026-05-27 09:32:00,0,
BID-00823,REQ-076,VND-0147,157054.93,2026-05-27 09:42:00,0,
BID-00824,REQ-076,VND-0147,155882.8,2026-05-27 09:44:00,0,
BID-00825,REQ-076,VND-0042,152370.62,2026-05-27 09:50:00,0,
BID-00826,REQ-076,VND-0419,149979.21,2026-05-27 09:52:00,0,
BID-00827,REQ-076,VND-0499,146245.69,2026-05-27 09:55:00,0,
BID-00828,REQ-076,VND-0262,143068.88,2026-05-27 09:57:00,0,
BID-00829,REQ-076,VND-0042,141265.49,2026-05-27 10:07:00,0,
BID-00830,REQ-076,VND-0093,139218.84,2026-05-27 10:11:00,0,
BID-00831,REQ-077,VND-0006,50625.06,2026-04-19 19:10:00,0,
BID-00832,REQ-077,VND-0358,49741.35,2026-04-19 19:14:00,0,
BID-00833,REQ-077,VND-0006,48666.28,2026-04-19 19:17:00,0,
BID-00834,REQ-077,VND-0396,48147.79,2026-04-19 19:20:00,0,
BID-00835,REQ-077,VND-0006,47715.76,2026-04-19 19:25:00,0,
BID-00836,REQ-077,VND-0358,46683.67,2026-04-19 19:30:00,0,
BID-00837,REQ-077,VND-0358,45793.47,2026-04-19 19:36:00,0,
BID-00838,REQ-077,VND-0379,45528.41,2026-04-19 19:45:00,0,
BID-00839,REQ-077,VND-0379,44674.11,2026-04-19 19:54:00,0,
BID-00840,REQ-077,VND-0358,44241.22,2026-04-19 19:56:00,0,
BID-00841,REQ-078,VND-0135,92387.13,2026-05-16 12:03:00,0,
BID-00842,REQ-078,VND-0410,90734.63,2026-05-16 12:12:00,0,
BID-00843,REQ-078,VND-0410,89801.65,2026-05-16 12:14:00,0,
BID-00844,REQ-078,VND-0115,87892.15,2026-05-16 12:16:00,0,
BID-00845,REQ-078,VND-0410,86819.49,2026-05-16 12:23:00,0,
BID-00846,REQ-078,VND-0410,85103.0,2026-05-16 12:26:00,0,
BID-00847,REQ-078,VND-0115,84661.02,2026-05-16 12:30:00,0,
BID-00848,REQ-079,VND-0406,192625.14,2026-06-02 13:03:00,0,
BID-00849,REQ-079,VND-0406,188522.36,2026-06-02 13:07:00,0,
BID-00850,REQ-079,VND-0207,186068.64,2026-06-02 13:16:00,0,
BID-00851,REQ-079,VND-0406,182028.31,2026-06-02 13:25:00,0,
BID-00852,REQ-079,VND-0259,178756.0,2026-06-02 13:29:00,0,
BID-00853,REQ-079,VND-0207,177388.48,2026-06-02 13:31:00,0,
BID-00854,REQ-079,VND-0213,176133.59,2026-06-02 13:40:00,0,
BID-00855,REQ-079,VND-0259,174614.4,2026-06-02 13:48:00,0,
BID-00856,REQ-079,VND-0406,171606.29,2026-06-02 13:52:00,0,
BID-00857,REQ-079,VND-0259,167589.33,2026-06-02 13:55:00,0,
BID-00858,REQ-079,VND-0259,165274.29,2026-06-02 13:58:00,0,
BID-00859,REQ-079,VND-0406,162282.92,2026-06-02 14:00:00,0,
BID-00860,REQ-079,VND-0213,158297.59,2026-06-02 14:07:00,0,
BID-00861,REQ-080,VND-0150,152060.1,2026-01-28 06:03:00,0,
BID-00862,REQ-080,VND-0150,150324.68,2026-01-28 06:10:00,0,
BID-00863,REQ-080,VND-0015,149421.68,2026-01-28 06:15:00,0,
BID-00864,REQ-080,VND-0240,146752.06,2026-01-28 06:23:00,0,
BID-00865,REQ-080,VND-0051,145786.93,2026-01-28 06:32:00,0,
BID-00866,REQ-080,VND-0240,143751.46,2026-01-28 06:41:00,0,
BID-00867,REQ-080,VND-0150,142124.01,2026-01-28 06:50:00,0,
BID-00868,REQ-080,VND-0370,139556.19,2026-01-28 06:53:00,0,
BID-00869,REQ-080,VND-0150,137707.53,2026-01-28 07:03:00,0,
BID-00870,REQ-080,VND-0240,137018.52,2026-01-28 07:06:00,0,
BID-00871,REQ-080,VND-0240,133693.98,2026-01-28 07:12:00,0,
BID-00872,REQ-080,VND-0240,131521.9,2026-01-28 07:21:00,0,
BID-00873,REQ-080,VND-0015,129908.54,2026-01-28 07:23:00,0,
BID-00874,REQ-081,VND-0471,10098.56,2026-03-05 05:07:00,0,
BID-00875,REQ-081,VND-0471,10025.04,2026-03-05 05:12:00,0,
BID-00876,REQ-081,VND-0404,9906.47,2026-03-05 05:18:00,0,
BID-00877,REQ-081,VND-0435,9717.84,2026-03-05 05:20:00,0,
BID-00878,REQ-081,VND-0298,9573.54,2026-03-05 05:28:00,0,
BID-00879,REQ-081,VND-0404,9476.98,2026-03-05 05:33:00,0,
BID-00880,REQ-081,VND-0298,9406.71,2026-03-05 05:41:00,0,
BID-00881,REQ-081,VND-0298,9273.69,2026-03-05 05:46:00,0,
BID-00882,REQ-081,VND-0435,9207.34,2026-03-05 05:54:00,0,
BID-00883,REQ-081,VND-0404,8990.67,2026-03-05 05:57:00,0,
BID-00884,REQ-081,VND-0471,8863.47,2026-03-05 06:07:00,0,
BID-00885,REQ-081,VND-0298,8648.29,2026-03-05 06:09:00,0,
BID-00886,REQ-081,VND-0404,8509.36,2026-03-05 06:17:00,0,
BID-00887,REQ-081,VND-0471,8309.5,2026-03-05 06:21:00,0,
BID-00888,REQ-081,VND-0298,8146.55,2026-03-05 06:25:00,0,
BID-00889,REQ-082,VND-0393,17447.72,2026-04-17 14:08:00,0,
BID-00890,REQ-082,VND-0393,17018.68,2026-04-17 14:13:00,0,
BID-00891,REQ-082,VND-0393,16798.16,2026-04-17 14:20:00,0,
BID-00892,REQ-082,VND-0393,16562.03,2026-04-17 14:24:00,0,
BID-00893,REQ-082,VND-0234,16342.5,2026-04-17 14:34:00,0,
BID-00894,REQ-082,VND-0393,15985.23,2026-04-17 14:44:00,0,
BID-00895,REQ-082,VND-0393,15677.72,2026-04-17 14:54:00,0,
BID-00896,REQ-082,VND-0356,15531.18,2026-04-17 14:59:00,0,
BID-00897,REQ-082,VND-0356,15231.62,2026-04-17 15:06:00,0,
BID-00898,REQ-082,VND-0356,15115.04,2026-04-17 15:10:00,0,
BID-00899,REQ-082,VND-0356,14875.47,2026-04-17 15:17:00,0,
BID-00900,REQ-082,VND-0356,14766.76,2026-04-17 15:24:00,0,
BID-00901,REQ-082,VND-0356,14551.06,2026-04-17 15:32:00,0,
BID-00902,REQ-082,VND-0356,14260.66,2026-04-17 15:42:00,0,
BID-00903,REQ-083,VND-0346,93709.55,2026-03-03 09:05:00,0,
BID-00904,REQ-083,VND-0268,91835.01,2026-03-03 09:09:00,0,
BID-00905,REQ-083,VND-0268,90120.65,2026-03-03 09:13:00,0,
BID-00906,REQ-083,VND-0346,88425.31,2026-03-03 09:19:00,0,
BID-00907,REQ-083,VND-0033,86650.45,2026-03-03 09:21:00,0,
BID-00908,REQ-083,VND-0268,84806.48,2026-03-03 09:24:00,0,
BID-00909,REQ-083,VND-0437,82910.15,2026-03-03 09:34:00,0,
BID-00910,REQ-083,VND-0033,81264.53,2026-03-03 09:44:00,0,
BID-00911,REQ-084,VND-0460,180246.53,2026-06-27 07:10:00,0,
BID-00912,REQ-084,VND-0174,179298.56,2026-06-27 07:16:00,0,
BID-00913,REQ-084,VND-0423,176176.75,2026-06-27 07:25:00,0,
BID-00914,REQ-084,VND-0423,172084.21,2026-06-27 07:32:00,0,
BID-00915,REQ-084,VND-0287,169342.51,2026-06-27 07:37:00,0,
BID-00916,REQ-084,VND-0460,165229.89,2026-06-27 07:43:00,0,
BID-00917,REQ-084,VND-0027,163817.42,2026-06-27 07:46:00,0,
BID-00918,REQ-084,VND-0423,159844.93,2026-06-27 07:56:00,0,
BID-00919,REQ-084,VND-0174,157839.84,2026-06-27 08:04:00,0,
BID-00920,REQ-084,VND-0222,155293.57,2026-06-27 08:08:00,0,
BID-00921,REQ-084,VND-0423,152703.32,2026-06-27 08:14:00,0,
BID-00922,REQ-084,VND-0174,150930.24,2026-06-27 08:18:00,0,
BID-00923,REQ-085,VND-0414,108141.7,2026-02-01 17:06:00,0,
BID-00924,REQ-085,VND-0183,105892.55,2026-02-01 17:16:00,0,
BID-00925,REQ-085,VND-0183,105208.74,2026-02-01 17:23:00,0,
BID-00926,REQ-085,VND-0414,104219.86,2026-02-01 17:27:00,0,
BID-00927,REQ-085,VND-0414,103556.65,2026-02-01 17:37:00,0,
BID-00928,REQ-085,VND-0092,102177.42,2026-02-01 17:47:00,0,
BID-00929,REQ-086,VND-0146,100963.75,2026-03-12 04:10:00,0,
BID-00930,REQ-086,VND-0122,98446.46,2026-03-12 04:12:00,0,
BID-00931,REQ-086,VND-0079,96637.13,2026-03-12 04:21:00,0,
BID-00932,REQ-086,VND-0228,94405.79,2026-03-12 04:26:00,0,
BID-00933,REQ-086,VND-0079,92645.02,2026-03-12 04:33:00,0,
BID-00934,REQ-086,VND-0122,90484.67,2026-03-12 04:36:00,0,
BID-00935,REQ-086,VND-0122,89567.89,2026-03-12 04:42:00,0,
BID-00936,REQ-086,VND-0079,87487.53,2026-03-12 04:49:00,0,
BID-00937,REQ-086,VND-0441,85645.36,2026-03-12 04:58:00,0,
BID-00938,REQ-086,VND-0122,85142.02,2026-03-12 05:03:00,0,
BID-00939,REQ-086,VND-0146,83841.23,2026-03-12 05:06:00,0,
BID-00940,REQ-087,VND-0003,24997.24,2026-03-22 19:08:00,0,
BID-00941,REQ-087,VND-0444,24769.48,2026-03-22 19:16:00,0,
BID-00942,REQ-087,VND-0444,24275.63,2026-03-22 19:20:00,0,
BID-00943,REQ-087,VND-0444,23931.29,2026-03-22 19:27:00,0,
BID-00944,REQ-087,VND-0444,23769.74,2026-03-22 19:29:00,0,
BID-00945,REQ-087,VND-0003,23273.33,2026-03-22 19:39:00,0,
BID-00946,REQ-087,VND-0444,22889.34,2026-03-22 19:44:00,0,
BID-00947,REQ-087,VND-0490,22588.28,2026-03-22 19:53:00,0,
BID-00948,REQ-087,VND-0036,22279.72,2026-03-22 19:55:00,0,
BID-00949,REQ-088,VND-0041,132124.29,2026-05-02 22:06:00,0,
BID-00950,REQ-088,VND-0041,131235.08,2026-05-02 22:15:00,0,
BID-00951,REQ-088,VND-0061,129541.85,2026-05-02 22:17:00,0,
BID-00952,REQ-088,VND-0061,128489.13,2026-05-02 22:22:00,0,
BID-00953,REQ-088,VND-0427,125927.69,2026-05-02 22:32:00,0,
BID-00954,REQ-088,VND-0005,122879.9,2026-05-02 22:36:00,0,
BID-00955,REQ-088,VND-0005,120601.0,2026-05-02 22:43:00,0,
BID-00956,REQ-088,VND-0086,118662.88,2026-05-02 22:53:00,0,
BID-00957,REQ-088,VND-0427,117777.1,2026-05-02 22:55:00,0,
BID-00958,REQ-088,VND-0041,115782.76,2026-05-02 23:05:00,0,
BID-00959,REQ-088,VND-0041,113010.97,2026-05-02 23:11:00,0,
BID-00960,REQ-089,VND-0132,163875.25,2026-03-13 16:06:00,0,
BID-00961,REQ-089,VND-0132,162680.2,2026-03-13 16:08:00,0,
BID-00962,REQ-089,VND-0423,159769.28,2026-03-13 16:11:00,0,
BID-00963,REQ-089,VND-0327,156824.14,2026-03-13 16:17:00,0,
BID-00964,REQ-089,VND-0263,155420.83,2026-03-13 16:26:00,0,
BID-00965,REQ-089,VND-0327,153533.59,2026-03-13 16:31:00,0,
BID-00966,REQ-089,VND-0263,151890.36,2026-03-13 16:34:00,0,
BID-00967,REQ-089,VND-0132,150165.53,2026-03-13 16:43:00,0,
BID-00968,REQ-090,VND-0294,77888.29,2026-06-05 01:07:00,0,
BID-00969,REQ-090,VND-0314,77236.14,2026-06-05 01:14:00,0,
BID-00970,REQ-090,VND-0313,75636.34,2026-06-05 01:22:00,0,
BID-00971,REQ-090,VND-0195,73987.3,2026-06-05 01:26:00,0,
BID-00972,REQ-090,VND-0195,72318.31,2026-06-05 01:35:00,0,
BID-00973,REQ-090,VND-0314,71437.85,2026-06-05 01:41:00,0,
BID-00974,REQ-090,VND-0314,70292.46,2026-06-05 01:45:00,0,
BID-00975,REQ-090,VND-0294,69825.75,2026-06-05 01:51:00,0,
BID-00976,REQ-091,VND-0451,152675.36,2026-03-08 00:10:00,0,
BID-00977,REQ-091,VND-0451,149430.58,2026-03-08 00:18:00,0,
BID-00978,REQ-091,VND-0128,145974.83,2026-03-08 00:28:00,0,
BID-00979,REQ-091,VND-0175,143658.3,2026-03-08 00:38:00,0,
BID-00980,REQ-091,VND-0500,141061.22,2026-03-08 00:42:00,0,
BID-00981,REQ-091,VND-0175,139248.59,2026-03-08 00:48:00,0,
BID-00982,REQ-091,VND-0128,137258.17,2026-03-08 00:58:00,0,
BID-00983,REQ-092,VND-0032,183269.3,2026-06-24 08:00:02,1,COL-REQ-092
BID-00984,REQ-092,VND-0242,183119.3,2026-06-24 08:00:03,1,COL-REQ-092
BID-00985,REQ-092,VND-0032,182969.3,2026-06-24 08:00:04,1,COL-REQ-092
BID-00986,REQ-092,VND-0242,182819.3,2026-06-24 08:00:05,1,COL-REQ-092
BID-00987,REQ-092,VND-0032,182669.3,2026-06-24 08:00:06,1,COL-REQ-092
BID-00988,REQ-092,VND-0242,182519.3,2026-06-24 08:00:08,1,COL-REQ-092
BID-00989,REQ-092,VND-0032,182369.3,2026-06-24 08:00:09,1,COL-REQ-092
BID-00990,REQ-092,VND-0242,182219.3,2026-06-24 08:00:10,1,COL-REQ-092
BID-00991,REQ-092,VND-0032,182069.3,2026-06-24 08:00:11,1,COL-REQ-092
BID-00992,REQ-092,VND-0242,181919.3,2026-06-24 08:00:13,1,COL-REQ-092
BID-00993,REQ-092,VND-0006,164658.29,2026-06-24 08:07:13,0,
BID-00994,REQ-092,VND-0007,167244.13,2026-06-24 08:15:13,0,
BID-00995,REQ-093,VND-0245,42347.74,2026-05-15 20:00:01,1,COL-REQ-093
BID-00996,REQ-093,VND-0317,42197.74,2026-05-15 20:00:02,1,COL-REQ-093
BID-00997,REQ-093,VND-0245,42047.74,2026-05-15 20:00:03,1,COL-REQ-093
BID-00998,REQ-093,VND-0317,41897.74,2026-05-15 20:00:05,1,COL-REQ-093
BID-00999,REQ-093,VND-0245,41747.74,2026-05-15 20:00:07,1,COL-REQ-093
BID-01000,REQ-093,VND-0317,41597.74,2026-05-15 20:00:09,1,COL-REQ-093
BID-01001,REQ-093,VND-0245,41447.74,2026-05-15 20:00:11,1,COL-REQ-093
BID-01002,REQ-093,VND-0317,41297.74,2026-05-15 20:00:12,1,COL-REQ-093
BID-01003,REQ-093,VND-0245,41147.74,2026-05-15 20:00:13,1,COL-REQ-093
BID-01004,REQ-093,VND-0317,40997.74,2026-05-15 20:00:15,1,COL-REQ-093
BID-01005,REQ-093,VND-0003,40227.98,2026-05-15 20:05:15,0,
BID-01006,REQ-093,VND-0017,40008.25,2026-05-15 20:14:15,0,
BID-01007,REQ-094,VND-0438,105731.94,2026-04-24 20:03:00,0,
BID-01008,REQ-094,VND-0131,104671.26,2026-04-24 20:08:00,0,
BID-01009,REQ-094,VND-0131,103298.31,2026-04-24 20:15:00,0,
BID-01010,REQ-094,VND-0438,101144.21,2026-04-24 20:17:00,0,
BID-01011,REQ-094,VND-0131,98854.24,2026-04-24 20:26:00,0,
BID-01012,REQ-094,VND-0443,97905.26,2026-04-24 20:36:00,0,
BID-01013,REQ-094,VND-0427,97001.56,2026-04-24 20:40:00,0,
BID-01014,REQ-094,VND-0443,95813.83,2026-04-24 20:43:00,0,
BID-01015,REQ-094,VND-0443,94540.24,2026-04-24 20:50:00,0,
BID-01016,REQ-094,VND-0182,93157.09,2026-04-24 20:59:00,0,
BID-01017,REQ-094,VND-0438,92298.73,2026-04-24 21:03:00,0,
BID-01018,REQ-094,VND-0438,91795.8,2026-04-24 21:05:00,0,
BID-01019,REQ-095,VND-0059,57792.31,2026-04-17 10:00:01,1,COL-REQ-095
BID-01020,REQ-095,VND-0352,57642.31,2026-04-17 10:00:02,1,COL-REQ-095
BID-01021,REQ-095,VND-0059,57492.31,2026-04-17 10:00:03,1,COL-REQ-095
BID-01022,REQ-095,VND-0352,57342.31,2026-04-17 10:00:04,1,COL-REQ-095
BID-01023,REQ-095,VND-0059,57192.31,2026-04-17 10:00:05,1,COL-REQ-095
BID-01024,REQ-095,VND-0352,57042.31,2026-04-17 10:00:06,1,COL-REQ-095
BID-01025,REQ-095,VND-0059,56892.31,2026-04-17 10:00:08,1,COL-REQ-095
BID-01026,REQ-095,VND-0352,56742.31,2026-04-17 10:00:09,1,COL-REQ-095
BID-01027,REQ-095,VND-0059,56592.31,2026-04-17 10:00:11,1,COL-REQ-095
BID-01028,REQ-095,VND-0352,56442.31,2026-04-17 10:00:12,1,COL-REQ-095
BID-01029,REQ-095,VND-0002,54951.15,2026-04-17 10:10:12,0,
BID-01030,REQ-095,VND-0010,55887.35,2026-04-17 10:17:12,0,
BID-01031,REQ-096,VND-0101,156890.62,2026-02-13 10:04:00,0,
BID-01032,REQ-096,VND-0306,155579.89,2026-02-13 10:11:00,0,
BID-01033,REQ-096,VND-0101,152945.82,2026-02-13 10:14:00,0,
BID-01034,REQ-096,VND-0414,151024.17,2026-02-13 10:18:00,0,
BID-01035,REQ-096,VND-0282,150219.02,2026-02-13 10:28:00,0,
BID-01036,REQ-096,VND-0101,146984.76,2026-02-13 10:31:00,0,
BID-01037,REQ-096,VND-0414,144850.93,2026-02-13 10:33:00,0,
BID-01038,REQ-096,VND-0282,143856.7,2026-02-13 10:37:00,0,
BID-01039,REQ-096,VND-0282,140556.72,2026-02-13 10:45:00,0,
BID-01040,REQ-097,VND-0012,115656.75,2026-06-21 12:03:00,0,
