log_id,timestamp,action,payload,previous_hash,hash
AUD-001044,2026-04-24 15:06:00,BID_SUBMITTED,"{""bid_id"": ""BID-00366"", ""request_id"": ""REQ-036"", ""vendor_id"": ""VND-0155"", ""price"": 71980.24}",f79279ea802121d64c51ddb2db48af11663f1a8a3c964ff97d2f1d7a959c2b4c,e8b53d4510343cc719c9c252d07970b0c673df8456f37b361f42574d65ac10b6
AUD-001045,2026-04-24 15:13:00,BID_SUBMITTED,"{""bid_id"": ""BID-00367"", ""request_id"": ""REQ-036"", ""vendor_id"": ""VND-0299"", ""price"": 70949.12}",e8b53d4510343cc719c9c252d07970b0c673df8456f37b361f42574d65ac10b6,6c159481eee73ae49e8f3d1cf471a65ab8dc1775fe69e6fe6c0e1617a39ad9ce
AUD-001046,2026-04-24 15:23:00,BID_SUBMITTED,"{""bid_id"": ""BID-00368"", ""request_id"": ""REQ-036"", ""vendor_id"": ""VND-0314"", ""price"": 70223.22}",6c159481eee73ae49e8f3d1cf471a65ab8dc1775fe69e6fe6c0e1617a39ad9ce,f001cae40df0c55ce725007abab9092348e458a3fe7493b361219376dbd4bc67
AUD-001047,2026-04-24 15:32:00,BID_SUBMITTED,"{""bid_id"": ""BID-00369"", ""request_id"": ""REQ-036"", ""vendor_id"": ""VND-0299"", ""price"": 69217.62}",f001cae40df0c55ce725007abab9092348e458a3fe7493b361219376dbd4bc67,67d59d8d330876985c44cf9f13445e7386da500a780861757b5deb3af3da3cf3
AUD-001048,2026-04-24 15:39:00,BID_SUBMITTED,"{""bid_id"": ""BID-00370"", ""request_id"": ""REQ-036"", ""vendor_id"": ""VND-0314"", ""price"": 67605.78}",67d59d8d330876985c44cf9f13445e7386da500a780861757b5deb3af3da3cf3,9dff2d66da0537b0c656cbb34cb9af287d27280bfd08ad0997871d204c97e296
AUD-001049,2026-04-24 15:44:00,BID_SUBMITTED,"{""bid_id"": ""BID-00371"", ""request_id"": ""REQ-036"", ""vendor_id"": ""VND-0314"", ""price"": 66708.07}",9dff2d66da0537b0c656cbb34cb9af287d27280bfd08ad0997871d204c97e296,7de1f487e5b1541d4f5fb120a85f0ef520414f24eaebf3659e8ad8046e9cd80c
AUD-001050,2026-04-24 15:50:00,BID_SUBMITTED,"{""bid_id"": ""BID-00372"", ""request_id"": ""REQ-036"", ""vendor_id"": ""VND-0141"", ""price"": 66179.84}",7de1f487e5b1541d4f5fb120a85f0ef520414f24eaebf3659e8ad8046e9cd80c,11d4bef4b4a7c9aef0372e9971a687b8956f7b9aa60425336ef3501718cb97e6
AUD-001051,2026-04-24 15:58:00,BID_SUBMITTED,"{""bid_id"": ""BID-00373"", ""request_id"": ""REQ-036"", ""vendor_id"": ""VND-0406"", ""price"": 64611.7}",11d4bef4b4a7c9aef0372e9971a687b8956f7b9aa60425336ef3501718cb97e6,20f62eb280992be5e695a6c54d77c9211a03a1ccd823a4c0c95d493209ca2b56
AUD-001052,2026-04-24 16:05:00,BID_SUBMITTED,"{""bid_id"": ""BID-00374"", ""request_id"": ""REQ-036"", ""vendor_id"": ""VND-0314"", ""price"": 64091.69}",20f62eb280992be5e695a6c54d77c9211a03a1ccd823a4c0c95d493209ca2b56,5347ace5aaebb95bd8af4645b43e3f1b187866e4d669ca47487bb9e2282ec370
AUD-001053,2026-04-24 16:10:00,BID_SUBMITTED,"{""bid_id"": ""BID-00375"", ""request_id"": ""REQ-036"", ""vendor_id"": ""VND-0155"", ""price"": 63284.34}",5347ace5aaebb95bd8af4645b43e3f1b187866e4d669ca47487bb9e2282ec370,938306049c05e3c2027fdd3f35145367ede27ba895b30fe313a68294db32368b
AUD-001054,2026-04-24 16:17:00,BID_SUBMITTED,"{""bid_id"": ""BID-00376"", ""request_id"": ""REQ-036"", ""vendor_id"": ""VND-0299"", ""price"": 62270.98}",938306049c05e3c2027fdd3f35145367ede27ba895b30fe313a68294db32368b,980e4fdb0ccf6fab1f92ec60f2465f880224d32bf7413594c63f9fa50ab41ac1
AUD-001055,2026-04-24 16:26:00,BID_SUBMITTED,"{""bid_id"": ""BID-00377"", ""request_id"": ""REQ-036"", ""vendor_id"": ""VND-0314"", ""price"": 61008.92}",980e4fdb0ccf6fab1f92ec60f2465f880224d32bf7413594c63f9fa50ab41ac1,917a19f600b9332692493fca5d87c8e97b8c9e98a348001b41a40efb5e4834eb
AUD-001056,2026-04-24 20:03:00,BID_SUBMITTED,"{""bid_id"": ""BID-01007"", ""request_id"": ""REQ-094"", ""vendor_id"": ""VND-0438"", ""price"": 105731.94}",917a19f600b9332692493fca5d87c8e97b8c9e98a348001b41a40efb5e4834eb,8cd61adfcdc8e4960e5406482200a3363eec0c5c861d4bd8ebea6b3df662ad2d
AUD-001057,2026-04-24 20:08:00,BID_SUBMITTED,"{""bid_id"": ""BID-01008"", ""request_id"": ""REQ-094"", ""vendor_id"": ""VND-0131"", ""price"": 104671.26}",8cd61adfcdc8e4960e5406482200a3363eec0c5c861d4bd8ebea6b3df662ad2d,9843197389d85579a9b98cd265c522fe86358434faa6d2f34d74b2f2ab25c990
AUD-001058,2026-04-24 20:15:00,BID_SUBMITTED,"{""bid_id"": ""BID-01009"", ""request_id"": ""REQ-094"", ""vendor_id"": ""VND-0131"", ""price"": 103298.31}",9843197389d85579a9b98cd265c522fe86358434faa6d2f34d74b2f2ab25c990,b05f68c76a2da46e66c88bbbf48728b39fed788e0d7dc093ee2f9a0ee54bc199
AUD-001059,2026-04-24 20:17:00,BID_SUBMITTED,"{""bid_id"": ""BID-01010"", ""request_id"": ""REQ-094"", ""vendor_id"": ""VND-0438"", ""price"": 101144.21}",b05f68c76a2da46e66c88bbbf48728b39fed788e0d7dc093ee2f9a0ee54bc199,647cff00cbdf4ca32998e6a8d7f7a95ce377c45f2781f1f0a6154fe386f5fa6c
AUD-001060,2026-04-24 20:26:00,BID_SUBMITTED,"{""bid_id"": ""BID-01011"", ""request_id"": ""REQ-094"", ""vendor_id"": ""VND-0131"", ""price"": 98854.24}",647cff00cbdf4ca32998e6a8d7f7a95ce377c45f2781f1f0a6154fe386f5fa6c,874ef3c2ca29492cf1867ce64e7b22f7432af2ace51f9162a46bd88fb43ebc61
AUD-001061,2026-04-24 20:36:00,BID_SUBMITTED,"{""bid_id"": ""BID-01012"", ""request_id"": ""REQ-094"", ""vendor_id"": ""VND-0443"", ""price"": 97905.26}",874ef3c2ca29492cf1867ce64e7b22f7432af2ace51f9162a46bd88fb43ebc61,98f703d428069d2e49ed2419b13bb2e2d795b3e9955b66f208d03773fb33ea1d
AUD-001062,2026-04-24 20:40:00,BID_SUBMITTED,"{""bid_id"": ""BID-01013"", ""request_id"": ""REQ-094"", ""vendor_id"": ""VND-0427"", ""price"": 97001.56}",98f703d428069d2e49ed2419b13bb2e2d795b3e9955b66f208d03773fb33ea1d,d05bb4777a24788b249bebb3b28b01f77885c11daf40e5ccbaaf87220191d2fc
AUD-001063,2026-04-24 20:43:00,BID_SUBMITTED,"{""bid_id"": ""BID-01014"", ""request_id"": ""REQ-094"", ""vendor_id"": ""VND-0443"", ""price"": 95813.83}",d05bb4777a24788b249bebb3b28b01f77885c11daf40e5ccbaaf87220191d2fc,40670a6f2dc0eb56c05942e02defcf354a39a0f8020b5941462d41c0080579f3
AUD-001064,2026-04-24 20:50:00,BID_SUBMITTED,"{""bid_id"": ""BID-01015"", ""request_id"": ""REQ-094"", ""vendor_id"": ""VND-0443"", ""price"": 94540.24}",40670a6f2dc0eb56c05942e02defcf354a39a0f8020b5941462d41c0080579f3,06e19b144d0c5d634c836d4a47fa37006ff857350f1d745c37f3a17741ee360f
AUD-001065,2026-04-24 20:59:00,BID_SUBMITTED,"{""bid_id"": ""BID-01016"", ""request_id"": ""REQ-094"", ""vendor_id"": ""VND-0182"", ""price"": 93157.09}",06e19b144d0c5d634c836d4a47fa37006ff857350f1d745c37f3a17741ee360f,b0739071cc50a118e8aabb1dda453d438ebde1660a608f5dc70cb54b3faa0513
AUD-001066,2026-04-24 21:03:00,BID_SUBMITTED,"{""bid_id"": ""BID-01017"", ""request_id"": ""REQ-094"", ""vendor_id"": ""VND-0438"", ""price"": 92298.73}",b0739071cc50a118e8aabb1dda453d438ebde1660a608f5dc70cb54b3faa0513,e473af01f93e9dd8b0b2d9f1ba9e677b9079d761a28b5ff473c3bbac56b60bca
AUD-001067,2026-04-24 21:05:00,BID_SUBMITTED,"{""bid_id"": ""BID-01018"", ""request_id"": ""REQ-094"", ""vendor_id"": ""VND-0438"", ""price"": 91795.8}",e473af01f93e9dd8b0b2d9f1ba9e677b9079d761a28b5ff473c3bbac56b60bca,0591e46e0150eb480edcdd021dc29a674b2a7e9eb500c8cf4c87dc571e5ac2ee
AUD-001068,2026-04-24 23:00:01,BID_SUBMITTED,"{""bid_id"": ""BID-00576"", ""request_id"": ""REQ-055"", ""vendor_id"": ""VND-0115"", ""price"": 162057.94}",0591e46e0150eb480edcdd021dc29a674b2a7e9eb500c8cf4c87dc571e5ac2ee,6ae017dfac8ca43c7fcd6a6ab08ce41b8cacf0a8b7a9895ec08f1270e781a9e0
AUD-001069,2026-04-24 23:00:02,BID_SUBMITTED,"{""bid_id"": ""BID-00577"", ""request_id"": ""REQ-055"", ""vendor_id"": ""VND-0203"", ""price"": 161907.94}",6ae017dfac8ca43c7fcd6a6ab08ce41b8cacf0a8b7a9895ec08f1270e781a9e0,c5f69be875f7edc4b537f5d3d9934773eb92723ac8b8ceb1b86d70c1baef9658
AUD-001070,2026-04-24 23:00:03,BID_SUBMITTED,"{""bid_id"": ""BID-00578"", ""request_id"": ""REQ-055"", ""vendor_id"": ""VND-0115"", ""price"": 161757.94}",c5f69be875f7edc4b537f5d3d9934773eb92723ac8b8ceb1b86d70c1baef9658,bcd75cf97f48ab6c65cebe3fe588247f200ef20cfef88e7fb8d07dee87401883
AUD-001071,2026-04-24 23:00:04,BID_SUBMITTED,"{""bid_id"": ""BID-00579"", ""request_id"": ""REQ-055"", ""vendor_id"": ""VND-0203"", ""price"": 161607.94}",bcd75cf97f48ab6c65cebe3fe588247f200ef20cfef88e7fb8d07dee87401883,4988c2be5528b696ed08495822b1f09d0c58f00b0dfb94b72fa0ecafa979bb18
AUD-001072,2026-04-24 23:00:05,BID_SUBMITTED,"{""bid_id"": ""BID-00580"", ""request_id"": ""REQ-055"", ""vendor_id"": ""VND-0115"", ""price"": 161457.94}",4988c2be5528b696ed08495822b1f09d0c58f00b0dfb94b72fa0ecafa979bb18,19783fe68e1e8641d12e06b24fd6bb19add98d10a6261343ea67a511bfc7d99c
AUD-001073,2026-04-24 23:00:07,BID_SUBMITTED,"{""bid_id"": ""BID-00581"", ""request_id"": ""REQ-055"", ""vendor_id"": ""VND-0203"", ""price"": 161307.94}",19783fe68e1e8641d12e06b24fd6bb19add98d10a6261343ea67a511bfc7d99c,25d2b476fc09eb73cf712c8d483ec3098038f3698170df80fd07fb9794b55389
AUD-001074,2026-04-24 23:00:09,BID_SUBMITTED,"{""bid_id"": ""BID-00582"", ""request_id"": ""REQ-055"", ""vendor_id"": ""VND-0115"", ""price"": 161157.94}",25d2b476fc09eb73cf712c8d483ec3098038f3698170df80fd07fb9794b55389,184ca3ce39d53766505ed0e202af979c22dff2b4cdc908b8134cd8fbbd08115a
AUD-001075,2026-04-24 23:00:11,BID_SUBMITTED,"{""bid_id"": ""BID-00583"", ""request_id"": ""REQ-055"", ""vendor_id"": ""VND-0203"", ""price"": 161007.94}",184ca3ce39d53766505ed0e202af979c22dff2b4cdc908b8134cd8fbbd08115a,43e7bd7095a1309cb56b49538d21cee773104d8cfd6f3a90b4d84e5a8f33856e
AUD-001076,2026-04-24 23:00:12,BID_SUBMITTED,"{""bid_id"": ""BID-00584"", ""request_id"": ""REQ-055"", ""vendor_id"": ""VND-0115"", ""price"": 160857.94}",43e7bd7095a1309cb56b49538d21cee773104d8cfd6f3a90b4d84e5a8f33856e,08065ff8b151dce8f15b7f51059bd38e064aac106b2b66a7a4ac537916cd8dd2
AUD-001077,2026-04-24 23:00:13,BID_SUBMITTED,"{""bid_id"": ""BID-00585"", ""request_id"": ""REQ-055"", ""vendor_id"": ""VND-0203"", ""price"": 160707.94}",08065ff8b151dce8f15b7f51059bd38e064aac106b2b66a7a4ac537916cd8dd2,ce552df39019eda741d8f25c6546ccb6b3b706e765125a4bf0d8c92dc4b33885
AUD-001078,2026-04-24 23:05:13,BID_SUBMITTED,"{""bid_id"": ""BID-00586"", ""request_id"": ""REQ-055"", ""vendor_id"": ""VND-0015"", ""price"": 151741.35}",ce552df39019eda741d8f25c6546ccb6b3b706e765125a4bf0d8c92dc4b33885,cec7bd386ed128422325f8048f0e3e014c86b52002c54d821da4bba1807560c4
AUD-001079,2026-04-24 23:15:13,BID_SUBMITTED,"{""bid_id"": ""BID-00587"", ""request_id"": ""REQ-055"", ""vendor_id"": ""VND-0023"", ""price"": 153985.98}",cec7bd386ed128422325f8048f0e3e014c86b52002c54d821da4bba1807560c4,af926383ef02caa1a953609620a1a0c4d31cc38431e21674d825003b05d9bbbc
AUD-001080,2026-04-25 01:00:00,PROCUREMENT_REQUEST_CREATED,"{""request_id"": ""REQ-101"", ""title"": ""Fire Safety Systems Audit (Lot 101)"", ""max_budget"": 183442.56}",af926383ef02caa1a953609620a1a0c4d31cc38431e21674d825003b05d9bbbc,bb2257bee0341000260ba8c4419480d40eacc20dbde28796fa6614bea931a223
AUD-001081,2026-04-25 11:00:00,PROCUREMENT_REQUEST_CREATED,"{""request_id"": ""REQ-129"", ""title"": ""Event Brochure & Poster Print (Lot 129)"", ""max_budget"": 176975.91}",bb2257bee0341000260ba8c4419480d40eacc20dbde28796fa6614bea931a223,aec9a2b02c1559afa632f6c12499d8fd0c39153d96ec1a8d80146894c0162dbe
AUD-001082,2026-04-25 19:00:00,PROCUREMENT_REQUEST_CREATED,"{""request_id"": ""REQ-025"", ""title"": ""Access Control Hardware & Service (Lot 025)"", ""max_budget"": 86664.7}",aec9a2b02c1559afa632f6c12499d8fd0c39153d96ec1a8d80146894c0162dbe,e170723c8254d9fe410b82fce5b5f411ecccc1dead0d40476d86225add44dba3
AUD-001083,2026-04-26 01:09:00,BID_SUBMITTED,"{""bid_id"": ""BID-01081"", ""request_id"": ""REQ-101"", ""vendor_id"": ""VND-0410"", ""price"": 180841.9}",e170723c8254d9fe410b82fce5b5f411ecccc1dead0d40476d86225add44dba3,dd960da6603fe4e9dd11db444dfbfcffd3162183c1b4c30a866c73bd51dc983a
AUD-001084,2026-04-26 01:18:00,BID_SUBMITTED,"{""bid_id"": ""BID-01082"", ""request_id"": ""REQ-101"", ""vendor_id"": ""VND-0428"", ""price"": 176819.89}",dd960da6603fe4e9dd11db444dfbfcffd3162183c1b4c30a866c73bd51dc983a,2111a2cd033d80c8b1889f90df0fe11898850e395c7e0601adf89c6059711eb1
AUD-001085,2026-04-26 01:26:00,BID_SUBMITTED,"{""bid_id"": ""BID-01083"", ""request_id"": ""REQ-101"", ""vendor_id"": ""VND-0240"", ""price"": 175024.04}",2111a2cd033d80c8b1889f90df0fe11898850e395c7e0601adf89c6059711eb1,f229e1fc587d636e3d18e81981b2667e408dcf740682b3b6baa3e42f57eeebeb
AUD-001086,2026-04-26 01:31:00,BID_SUBMITTED,"{""bid_id"": ""BID-01084"", ""request_id"": ""REQ-101"", ""vendor_id"": ""VND-0115"", ""price"": 171388.24}",f229e1fc587d636e3d18e81981b2667e408dcf740682b3b6baa3e42f57eeebeb,ba1f085fdd1b7909e04f9ea9030618ebb4f4e193373f7ed87906a6324f4867f6
AUD-001087,2026-04-26 01:38:00,BID_SUBMITTED,"{""bid_id"": ""BID-01085"", ""request_id"": ""REQ-101"", ""vendor_id"": ""VND-0115"", ""price"": 168127.84}",ba1f085fdd1b7909e04f9ea9030618ebb4f4e193373f7ed87906a6324f4867f6,b88f1a0c7c7fa10184a9779e35b2b59c5fc0d2bd4649c6c4f5ea9ac0b9e72ab0
AUD-001088,2026-04-26 01:48:00,BID_SUBMITTED,"{""bid_id"": ""BID-01086"", ""request_id"": ""REQ-101"", ""vendor_id"": ""VND-0392"", ""price"": 164074.46}",b88f1a0c7c7fa10184a9779e35b2b59c5fc0d2bd4649c6c4f5ea9ac0b9e72ab0,1318fa11047343e665109e3efcb04902b725643b3f9e80207f4a078dfab73be5
AUD-001089,2026-04-26 01:54:00,BID_SUBMITTED,"{""bid_id"": ""BID-01087"", ""request_id"": ""REQ-101"", ""vendor_id"": ""VND-0428"", ""price"": 163222.18}",1318fa11047343e665109e3efcb04902b725643b3f9e80207f4a078dfab73be5,c0f49b1babad4a7d5286e40eefa9331e8178a4fb692cbe94cb1e47ede2b8e686
AUD-001090,2026-04-26 02:02:00,BID_SUBMITTED,"{""bid_id"": ""BID-01088"", ""request_id"": ""REQ-101"", ""vendor_id"": ""VND-0371"", ""price"": 161468.23}",c0f49b1babad4a7d5286e40eefa9331e8178a4fb692cbe94cb1e47ede2b8e686,748749bf1eb861cee4c0cf1aa8caa39e1b315ab5c2722196d7a72dea4069e377
AUD-001091,2026-04-26 02:09:00,BID_SUBMITTED,"{""bid_id"": ""BID-01089"", ""request_id"": ""REQ-101"", ""vendor_id"": ""VND-0115"", ""price"": 158242.78}",748749bf1eb861cee4c0cf1aa8caa39e1b315ab5c2722196d7a72dea4069e377,cc5afc9c92705d39b89b993e71dd054a1094f8f542d3de1bcb2c90e49239f0da
AUD-001092,2026-04-26 02:13:00,BID_SUBMITTED,"{""bid_id"": ""BID-01090"", ""request_id"": ""REQ-101"", ""vendor_id"": ""VND-0240"", ""price"": 155696.49}",cc5afc9c92705d39b89b993e71dd054a1094f8f542d3de1bcb2c90e49239f0da,4ae6a989bc4b71970f5345f649d1a90e7200e066f7f41b9bd92b1569b66e9202
AUD-001093,2026-04-26 02:18:00,BID_SUBMITTED,"{""bid_id"": ""BID-01091"", ""request_id"": ""REQ-101"", ""vendor_id"": ""VND-0392"", ""price"": 153940.63}",4ae6a989bc4b71970f5345f649d1a90e7200e066f7f41b9bd92b1569b66e9202,40a854ba531ff58b150d34e505a79e36420f4f9baf96873f5807f99ed59070b0
AUD-001094,2026-04-26 11:02:00,BID_SUBMITTED,"{""bid_id"": ""BID-01384"", ""request_id"": ""REQ-129"", ""vendor_id"": ""VND-0384"", ""price"": 172833.31}",40a854ba531ff58b150d34e505a79e36420f4f9baf96873f5807f99ed59070b0,e72fed672887350199526651c567cf92b8250d6b2833af77b9a9807a4c0dcad7
AUD-001095,2026-04-26 11:06:00,BID_SUBMITTED,"{""bid_id"": ""BID-01385"", ""request_id"": ""REQ-129"", ""vendor_id"": ""VND-0028"", ""price"": 170527.86}",e72fed672887350199526651c567cf92b8250d6b2833af77b9a9807a4c0dcad7,9a934f9aebcd7cd92ccc46725da79cc771d2a159727f9e9aca832eeae402ee4c
AUD-001096,2026-04-26 11:16:00,BID_SUBMITTED,"{""bid_id"": ""BID-01386"", ""request_id"": ""REQ-129"", ""vendor_id"": ""VND-0441"", ""price"": 167383.02}",9a934f9aebcd7cd92ccc46725da79cc771d2a159727f9e9aca832eeae402ee4c,524d42ca3f2959fa2a7e9eb7292cb741caebe7637f4ffe13192cadfdcefe9f19
AUD-001097,2026-04-26 11:23:00,BID_SUBMITTED,"{""bid_id"": ""BID-01387"", ""request_id"": ""REQ-129"", ""vendor_id"": ""VND-0441"", ""price"": 163311.29}",524d42ca3f2959fa2a7e9eb7292cb741caebe7637f4ffe13192cadfdcefe9f19,463fa650dd8a42cfc42d50a170e9cfc277163d866c9c9352dbe380b2f2f0a9be
AUD-001098,2026-04-26 11:29:00,BID_SUBMITTED,"{""bid_id"": ""BID-01388"", ""request_id"": ""REQ-129"", ""vendor_id"": ""VND-0028"", ""price"": 162190.56}",463fa650dd8a42cfc42d50a170e9cfc277163d866c9c9352dbe380b2f2f0a9be,5b2c3a1a19d9f06164e91e47c2c9f2a259b5493a7a05a66795cece5e7128ff44
AUD-001099,2026-04-26 11:37:00,BID_SUBMITTED,"{""bid_id"": ""BID-01389"", ""request_id"": ""REQ-129"", ""vendor_id"": ""VND-0384"", ""price"": 160184.03}",5b2c3a1a19d9f06164e91e47c2c9f2a259b5493a7a05a66795cece5e7128ff44,49fb03453bc18f077ebbf378e8793aa24f535e31d382d653c4ed7f64c1dc931e
AUD-001100,2026-04-26 11:47:00,BID_SUBMITTED,"{""bid_id"": ""BID-01390"", ""request_id"": ""REQ-129"", ""vendor_id"": ""VND-0028"", ""price"": 156953.31}",49fb03453bc18f077ebbf378e8793aa24f535e31d382d653c4ed7f64c1dc931e,0b93f37883fb1056ee0655085d1040dc0d18cd6d2787d9640cfe3e96e81bc595
AUD-001101,2026-04-26 11:51:00,BID_SUBMITTED,"{""bid_id"": ""BID-01391"", ""request_id"": ""REQ-129"", ""vendor_id"": ""VND-0028"", ""price"": 155249.32}",0b93f37883fb1056ee0655085d1040dc0d18cd6d2787d9640cfe3e96e81bc595,3f8ce2c637d0dc6ee605fff09f00f4e9421ff280ae72590c323d37c38cb86009
AUD-001102,2026-04-26 11:57:00,BID_SUBMITTED,"{""bid_id"": ""BID-01392"", ""request_id"": ""REQ-129"", ""vendor_id"": ""VND-0028"", ""price"": 152316.29}",3f8ce2c637d0dc6ee605fff09f00f4e9421ff280ae72590c323d37c38cb86009,7af3542dfdcf5fefd5b1b042cba5f1c37e2058190beb62644849ed35ee1e555b
AUD-001103,2026-04-26 12:07:00,BID_SUBMITTED,"{""bid_id"": ""BID-01393"", ""request_id"": ""REQ-129"", ""vendor_id"": ""VND-0384"", ""price"": 149949.13}",7af3542dfdcf5fefd5b1b042cba5f1c37e2058190beb62644849ed35ee1e555b,78fe2eb51db4b30f7322249f53c115fe5bd315906cc73ba853c5d8f8a5ffbb88
AUD-001104,2026-04-26 19:05:00,BID_SUBMITTED,"{""bid_id"": ""BID-00253"", ""request_id"": ""REQ-025"", ""vendor_id"": ""VND-0209"", ""price"": 85408.77}",78fe2eb51db4b30f7322249f53c115fe5bd315906cc73ba853c5d8f8a5ffbb88,cfeb043824290eda3a2131e164fab12f87a75e82ff83f3b9e0c3bc7c658afb99
AUD-001105,2026-04-26 19:14:00,BID_SUBMITTED,"{""bid_id"": ""BID-00254"", ""request_id"": ""REQ-025"", ""vendor_id"": ""VND-0209"", ""price"": 84894.0}",cfeb043824290eda3a2131e164fab12f87a75e82ff83f3b9e0c3bc7c658afb99,fcae070d48b7e70bf80fd051526887fd06fd77512e69102d53a741e9ca5774cd
AUD-001106,2026-04-26 19:22:00,BID_SUBMITTED,"{""bid_id"": ""BID-00255"", ""request_id"": ""REQ-025"", ""vendor_id"": ""VND-0261"", ""price"": 83579.45}",fcae070d48b7e70bf80fd051526887fd06fd77512e69102d53a741e9ca5774cd,2922f7aaf81e675c8edecd76171d4053c8981930e30ee5dbbcf74de1e8d8ffa6
AUD-001107,2026-04-26 19:27:00,BID_SUBMITTED,"{""bid_id"": ""BID-00256"", ""request_id"": ""REQ-025"", ""vendor_id"": ""VND-0261"", ""price"": 81788.07}",2922f7aaf81e675c8edecd76171d4053c8981930e30ee5dbbcf74de1e8d8ffa6,ef6e2825adf76477d83ca2ef5382a2f16d43e7e2a3f725f4e7584740b9b0795e
AUD-001108,2026-04-26 19:30:00,BID_SUBMITTED,"{""bid_id"": ""BID-00257"", ""request_id"": ""REQ-025"", ""vendor_id"": ""VND-0261"", ""price"": 80442.54}",ef6e2825adf76477d83ca2ef5382a2f16d43e7e2a3f725f4e7584740b9b0795e,efd9512a2b945b9116d37d41fcd66e01742353c0bdf8e1031728748a5e80198b
AUD-001109,2026-04-26 19:37:00,BID_SUBMITTED,"{""bid_id"": ""BID-00258"", ""request_id"": ""REQ-025"", ""vendor_id"": ""VND-0261"", ""price"": 80009.86}",efd9512a2b945b9116d37d41fcd66e01742353c0bdf8e1031728748a5e80198b,ecc064f85baad6534d4d692bc2651ee38e4ffe23f45b12502dbc9d972b80f577
AUD-001110,2026-04-28 11:00:00,PROCUREMENT_REQUEST_CREATED,"{""request_id"": ""REQ-149"", ""title"": ""Laser Printer Toners & Papers (Lot 149)"", ""max_budget"": 101371.43}",ecc064f85baad6534d4d692bc2651ee38e4ffe23f45b12502dbc9d972b80f577,ecb6135266995905c521b7966a320e43ad964669d574437b56ac15f0c7cf417a
AUD-001111,2026-04-29 11:09:00,BID_SUBMITTED,"{""bid_id"": ""BID-01624"", ""request_id"": ""REQ-149"", ""vendor_id"": ""VND-0475"", ""price"": 99272.04}",ecb6135266995905c521b7966a320e43ad964669d574437b56ac15f0c7cf417a,3e940a5fe6b89db27efc94a0b64718d9cc4999c11ebf5481f69c6e8b27f00da8
AUD-001112,2026-04-29 11:14:00,BID_SUBMITTED,"{""bid_id"": ""BID-01625"", ""request_id"": ""REQ-149"", ""vendor_id"": ""VND-0043"", ""price"": 98545.24}",3e940a5fe6b89db27efc94a0b64718d9cc4999c11ebf5481f69c6e8b27f00da8,1669e7a2d24120ead2db501e1e2c0b835faac3cb4092c5faed8cd6c3560d949a
AUD-001113,2026-04-29 11:21:00,BID_SUBMITTED,"{""bid_id"": ""BID-01626"", ""request_id"": ""REQ-149"", ""vendor_id"": ""VND-0021"", ""price"": 97175.82}",1669e7a2d24120ead2db501e1e2c0b835faac3cb4092c5faed8cd6c3560d949a,90f29b3d01f9d161c62754a30382a56ec81595358a46eeadb1562133314e0bf2
AUD-001114,2026-04-29 11:28:00,BID_SUBMITTED,"{""bid_id"": ""BID-01627"", ""request_id"": ""REQ-149"", ""vendor_id"": ""VND-0020"", ""price"": 96303.66}",90f29b3d01f9d161c62754a30382a56ec81595358a46eeadb1562133314e0bf2,cebd024c293de389aaac41086c37f70d466fd98d915f57b8fffe8367e007b23e
AUD-001115,2026-04-29 11:35:00,BID_SUBMITTED,"{""bid_id"": ""BID-01628"", ""request_id"": ""REQ-149"", ""vendor_id"": ""VND-0475"", ""price"": 94321.78}",cebd024c293de389aaac41086c37f70d466fd98d915f57b8fffe8367e007b23e,83fde6661f7ea36c64e29707c648c057a1badefebbc42ea2929cb425565980d4
AUD-001116,2026-04-29 11:43:00,BID_SUBMITTED,"{""bid_id"": ""BID-01629"", ""request_id"": ""REQ-149"", ""vendor_id"": ""VND-0475"", ""price"": 93665.18}",83fde6661f7ea36c64e29707c648c057a1badefebbc42ea2929cb425565980d4,e630e4585ef3e33ecbb59b19d04082223d2e2f46be18135d83e0bf04eaafd828
AUD-001117,2026-04-29 11:48:00,BID_SUBMITTED,"{""bid_id"": ""BID-01630"", ""request_id"": ""REQ-149"", ""vendor_id"": ""VND-0292"", ""price"": 92822.28}",e630e4585ef3e33ecbb59b19d04082223d2e2f46be18135d83e0bf04eaafd828,b0a54fc58ce0bf8ef5f7d912dcfb791681db5e425a880912ab633679f76963c8
AUD-001118,2026-04-29 11:57:00,BID_SUBMITTED,"{""bid_id"": ""BID-01631"", ""request_id"": ""REQ-149"", ""vendor_id"": ""VND-0497"", ""price"": 91483.8}",b0a54fc58ce0bf8ef5f7d912dcfb791681db5e425a880912ab633679f76963c8,2bf3c0f2e70cd6071b20bbfb3884ae02fad43e930bec888b01be3e5447fb0b8b
AUD-001119,2026-04-29 22:00:00,PROCUREMENT_REQUEST_CREATED,"{""request_id"": ""REQ-053"", ""title"": ""Polymers & Plastic Pellets (Lot 053)"", ""max_budget"": 37326.04}",2bf3c0f2e70cd6071b20bbfb3884ae02fad43e930bec888b01be3e5447fb0b8b,ddbc3e43ebcdf822c2b5ce84fd238da5555eb41fb3c3504b03de0a63da92f8b4
